320.00,69.00,48.00,99.00
324.00,74.00,48.00,99.00
332.00,74.00,48.00,99.00
347.00,78.00,48.00,99.00
366.00,88.00,44.00,73.00
373.00,92.00,44.00,73.00
380.00,98.00,44.00,73.00
386.00,101.00,38.00,72.00
397.00,111.00,38.00,72.00
411.00,119.00,38.00,72.00
431.00,111.00,29.00,91.00
436.00,124.00,29.00,91.00
436.00,133.00,29.00,91.00
442.00,132.00,29.00,91.00
453.00,122.00,29.00,91.00
459.00,157.00,27.00,68.00
463.00,161.00,27.00,68.00
468.00,163.00,21.00,68.00
467.00,170.00,21.00,68.00
470.00,174.00,21.00,68.00
466.00,178.00,21.00,68.00
461.00,179.00,21.00,68.00
453.00,180.00,21.00,68.00
452.00,185.00,21.00,68.00
452.00,195.00,21.00,50.00
462.00,193.00,21.00,50.00
467.00,188.00,21.00,50.00
479.00,185.00,21.00,50.00
484.00,188.00,21.00,50.00
479.00,184.00,34.00,62.00
480.00,184.00,34.00,62.00
476.00,184.00,34.00,62.00
472.00,187.00,34.00,62.00
460.00,189.00,34.00,62.00
448.00,192.00,34.00,62.00
441.00,192.00,34.00,62.00
432.00,192.00,34.00,62.00
420.00,193.00,34.00,62.00
412.00,199.00,34.00,62.00
404.00,197.00,34.00,62.00
392.00,198.00,34.00,62.00
384.00,197.00,34.00,62.00
380.00,195.00,34.00,62.00
373.00,195.00,34.00,62.00
369.00,195.00,34.00,62.00
