383.00,254.00,96.00,166.00
377.00,255.00,96.00,166.00
371.00,268.00,96.00,166.00
372.00,259.00,96.00,166.00
372.00,262.00,96.00,166.00
373.00,258.00,96.00,166.00
376.00,255.00,96.00,166.00
382.00,255.00,96.00,166.00
395.00,255.00,90.00,163.00
413.00,259.00,90.00,163.00
422.00,260.00,90.00,163.00
424.00,257.00,90.00,163.00
436.00,255.00,90.00,163.00
440.00,258.00,90.00,163.00
456.00,253.00,90.00,163.00
445.00,256.00,118.00,164.00
451.00,261.00,118.00,164.00
468.00,265.00,118.00,164.00
494.00,259.00,146.00,185.00
523.00,259.00,146.00,185.00
527.00,262.00,146.00,185.00
562.00,262.00,146.00,185.00
565.00,256.00,146.00,185.00
535.00,254.00,146.00,185.00
549.00,262.00,146.00,185.00
524.00,258.00,146.00,185.00
500.00,261.00,146.00,185.00
487.00,258.00,146.00,185.00
464.00,251.00,146.00,185.00
443.00,252.00,146.00,185.00
435.00,253.00,102.00,184.00
438.00,250.00,102.00,184.00
435.00,250.00,102.00,184.00
435.00,251.00,102.00,184.00
450.00,254.00,94.00,178.00
444.00,257.00,94.00,178.00
449.00,259.00,94.00,178.00
414.00,266.00,94.00,178.00
398.00,253.00,94.00,178.00
369.00,256.00,94.00,178.00
378.00,259.00,96.00,139.00
390.00,259.00,96.00,139.00
414.00,253.00,76.00,141.00
416.00,253.00,76.00,141.00
415.00,254.00,76.00,141.00
407.00,249.00,80.00,141.00
407.00,249.00,80.00,141.00
402.00,251.00,80.00,141.00
397.00,256.00,80.00,141.00
392.00,258.00,80.00,141.00
383.00,265.00,80.00,141.00
394.00,258.00,82.00,145.00
389.00,235.00,82.00,145.00
400.00,257.00,94.00,155.00
405.00,259.00,94.00,155.00
414.00,263.00,94.00,155.00
416.00,237.00,98.00,183.00
422.00,236.00,98.00,183.00
427.00,243.00,98.00,183.00
432.00,224.00,98.00,183.00
433.00,237.00,98.00,183.00
